institution_id,inspection_date,institution_type,status,infrastructure_score,faculty_score,student_performance_score,compliance_level,overall_score
572,2024-07-05 21:53:47.292817,Pharmacy,Completed,0.8112068207829983,0.6027511848878597,0.5396370093493311,Fully Compliant,0.7201871115126053
573,2024-06-16 21:53:47.292817,Engineering,Completed,0.8906609278736526,0.6849789108781892,0.4322983149450755,Non-Compliant,0.7743899296315058
574,2024-09-02 21:53:47.292817,Applied Arts and Crafts,Scheduled,0.7891491997101803,0.8654094375653809,0.513925197457552,Partially Compliant,0.8981428414714006
575,2024-08-16 21:53:47.292817,Pharmacy,Scheduled,0.5734813547941049,0.7644789955530183,0.42337470780907854,Fully Compliant,0.7915338422110718
576,2025-02-03 21:53:47.292817,Applied Arts and Crafts,In Progress,0.9055618849667355,0.7609625037197247,0.635086536770303,Non-Compliant,0.9801090361914123
577,2024-04-22 21:53:47.292817,Engineering,Scheduled,0.8179773535818642,0.9538347552918455,0.8814410706707946,Partially Compliant,0.8301679152570638
578,2024-11-03 21:53:47.292817,Applied Arts and Crafts,Scheduled,0.6940828530634977,0.9582251392527354,0.6047466698546324,Non-Compliant,0.7613547270338006
579,2025-01-17 21:53:47.292817,Management,Completed,0.8370651477680315,0.9636701056214343,0.66651004412702,Non-Compliant,0.5117959838903979
580,2024-12-18 21:53:47.292817,Architecture,In Progress,0.6299524896214164,0.7255512306060109,0.8053520641404632,Fully Compliant,0.7068664487901649
581,2025-03-02 21:53:47.292817,Pharmacy,Scheduled,0.6725961042471053,0.8764223250957046,0.7053364420419281,Fully Compliant,0.6496242096300802
582,2025-02-02 21:53:47.292817,Architecture,Scheduled,0.958742921565995,0.7086532725097479,0.9168674116127945,Partially Compliant,0.8740528339437446
583,2024-10-27 21:53:47.292817,Applied Arts and Crafts,Completed,0.6452522528357102,0.6762439332297799,0.9196214050274539,Fully Compliant,0.6041388375767729
584,2024-11-03 21:53:47.292817,Pharmacy,Completed,0.7349941340789683,0.6738529829389477,0.4059464172946922,Partially Compliant,0.6026100436470359
585,2025-01-29 21:53:47.292817,Applied Arts and Crafts,Scheduled,0.9450705686980073,0.7368430483454376,0.8668277838899194,Non-Compliant,0.5947595216186884
586,2025-02-16 21:53:47.292817,Management,In Progress,0.8538606751337637,0.7719830479119287,0.6764401601450043,Non-Compliant,0.5628078065781179
587,2024-12-08 21:53:47.292817,Engineering,In Progress,0.5311016130823514,0.9323796684220274,0.9933043247821979,Partially Compliant,0.6555035018354437
588,2024-09-27 21:53:47.292817,Pharmacy,Completed,0.5736515221394851,0.6479564373890848,0.6899392455252611,Non-Compliant,0.9429610572217125
589,2025-02-13 21:53:47.292817,Management,Completed,0.5039207953859584,0.8939703389579576,0.9921375672329785,Fully Compliant,0.8874642361529774
590,2024-09-22 21:53:47.292817,Management,Scheduled,0.8154608951145816,0.8125819656757222,0.852741616723442,Non-Compliant,0.8676256081533967
591,2024-08-16 21:53:47.292817,Pharmacy,Completed,0.7238367127052092,0.715178137070397,0.5491629307679838,Fully Compliant,0.8986684028249814
592,2024-11-25 21:53:47.292817,Applied Arts and Crafts,Scheduled,0.5671374254511378,0.7971278338131298,0.7230369875721746,Partially Compliant,0.6347089446647858
593,2024-11-14 21:53:47.292817,Management,In Progress,0.9789670605283852,0.7199768279108091,0.9952813836871497,Partially Compliant,0.9437208453762439
594,2024-10-15 21:53:47.292817,Architecture,In Progress,0.76482986197281,0.8384327820953223,0.9145183646511542,Non-Compliant,0.5686516875708022
595,2024-08-24 21:53:47.292817,Management,Scheduled,0.6209466470564446,0.7735375691420977,0.45842013627473266,Non-Compliant,0.668172863357791
596,2024-08-18 21:53:47.292817,Applied Arts and Crafts,Completed,0.7503017855773537,0.6657622116315515,0.8238231980859976,Fully Compliant,0.7933740594836715
597,2024-08-04 21:53:47.292817,Applied Arts and Crafts,In Progress,0.8398101663675539,0.6466332298222787,0.6073477515224879,Fully Compliant,0.5514525441710003
598,2024-04-30 21:53:47.292817,Architecture,Completed,0.5381196089867822,0.8186782728288521,0.4041893571282089,Non-Compliant,0.8650650938882125
599,2024-11-01 21:53:47.292817,Management,In Progress,0.637351907523946,0.9609652133144414,0.6420885814161997,Non-Compliant,0.6936230241017375
600,2024-07-31 21:53:47.292817,Applied Arts and Crafts,Scheduled,0.9034827454419968,0.7375830746230743,0.5408526530349828,Partially Compliant,0.8922028328042
601,2025-01-10 21:53:47.292817,Pharmacy,Scheduled,0.7298324352013306,0.8932000428890492,0.891321562312283,Partially Compliant,0.7464481427923013
602,2025-03-18 21:53:47.292817,Engineering,Scheduled,0.7732885710161475,0.8634645419759068,0.6023983653074593,Partially Compliant,0.5904372622126681
603,2025-01-12 21:53:47.292817,Engineering,In Progress,0.7164080011047347,0.9726219657237924,0.8965142163722902,Non-Compliant,0.8673809056776722
604,2024-07-17 21:53:47.292817,Engineering,Completed,0.5219499713215026,0.9283924069196563,0.4003587633008772,Non-Compliant,0.6260719779194718
605,2024-08-09 21:53:47.292817,Management,Completed,0.582874889910078,0.8266421035621851,0.5846914900156714,Non-Compliant,0.7454051506340214
606,2025-03-20 21:53:47.292817,Architecture,Completed,0.7227708193709454,0.8628121992936428,0.5446991285846572,Partially Compliant,0.5377666345784538
607,2024-10-04 21:53:47.292817,Applied Arts and Crafts,In Progress,0.604592732703964,0.959354586633614,0.5401404166411666,Non-Compliant,0.8089333272060184
608,2024-11-06 21:53:47.292817,Pharmacy,In Progress,0.5249895143298393,0.759807513834774,0.44091197185927766,Fully Compliant,0.8329288831081386
609,2024-10-10 21:53:47.292817,Pharmacy,In Progress,0.9218248320259119,0.730717882343111,0.5122745622463011,Non-Compliant,0.6893371049863918
610,2024-10-08 21:53:47.292817,Management,In Progress,0.9905962645820579,0.6043244334540785,0.733329741931372,Non-Compliant,0.9772113901605369
611,2024-06-17 21:53:47.292817,Engineering,In Progress,0.8965714369983697,0.9306204296765856,0.5748166437026467,Non-Compliant,0.9370844607410342
612,2024-11-25 21:53:47.292817,Management,Completed,0.9268924608523335,0.920392280161346,0.6504368693974888,Non-Compliant,0.8539704578699974
613,2024-09-14 21:53:47.292817,Architecture,In Progress,0.6209885651585227,0.6417818072400605,0.6261201282083131,Non-Compliant,0.8568260372468713
614,2025-03-22 21:53:47.292817,Architecture,In Progress,0.9803134877565999,0.83074295245308,0.9255429549999368,Fully Compliant,0.6262008574710756
615,2025-02-26 21:53:47.292817,Applied Arts and Crafts,Completed,0.5984628522267141,0.7855926792667549,0.9431793994063092,Fully Compliant,0.8284076155442245
616,2024-10-13 21:53:47.292817,Applied Arts and Crafts,In Progress,0.9757149051809162,0.6474836382036445,0.695774182993516,Non-Compliant,0.5991031326177598
617,2024-04-22 21:53:47.292817,Architecture,Completed,0.9974096469829755,0.9922272908242894,0.5980935701893626,Partially Compliant,0.5720016119599111
618,2024-11-11 21:53:47.292817,Architecture,Completed,0.8558614028730244,0.6858783549853422,0.4640804224014182,Non-Compliant,0.99973394710129
619,2024-03-27 21:53:47.292817,Architecture,Scheduled,0.990571865895911,0.6268936720362245,0.972041727629257,Non-Compliant,0.811187965736587
620,2024-05-10 21:53:47.292817,Management,Scheduled,0.7847698897835518,0.8379389518007638,0.4361361669401785,Non-Compliant,0.7154939363285953
621,2024-04-19 21:53:47.292817,Architecture,Scheduled,0.6297708915880451,0.895546670853213,0.5785901665409683,Partially Compliant,0.6440822614419757
622,2024-11-02 21:53:47.292817,Pharmacy,Scheduled,0.7184979428328104,0.6129773784188748,0.5788397207020025,Partially Compliant,0.8019602218311137
623,2024-05-04 21:53:47.292817,Engineering,In Progress,0.796780467689393,0.8634870554908088,0.5922407716841289,Partially Compliant,0.5247967541100431
624,2024-08-22 21:53:47.292817,Architecture,Scheduled,0.5365407810135074,0.8129167503805818,0.4985721059634456,Fully Compliant,0.5473404952523975
625,2024-05-30 21:53:47.292817,Engineering,Completed,0.8111716323086231,0.6413060035500193,0.8698968585542183,Partially Compliant,0.5164283488701982
626,2024-11-15 21:53:47.292817,Management,In Progress,0.9905889183811473,0.6690095507785448,0.4734987171795936,Fully Compliant,0.7495849166313309
627,2024-06-08 21:53:47.292817,Engineering,Scheduled,0.5950538248918638,0.8271897189264322,0.7809439954918977,Fully Compliant,0.8003033145935913
628,2025-01-16 21:53:47.292817,Management,Completed,0.8962975581441917,0.7185430454053153,0.4743076160234905,Partially Compliant,0.5312398806789105
629,2024-07-18 21:53:47.292817,Pharmacy,In Progress,0.9539493968898096,0.9753262914605264,0.44232138255577397,Partially Compliant,0.8606122337494583
630,2024-06-25 21:53:47.292817,Management,In Progress,0.9718507964101104,0.9274960917936204,0.9456577022115259,Partially Compliant,0.6151975357572822
631,2024-03-28 21:53:47.292817,Management,Scheduled,0.9800678022027236,0.9934268826054652,0.5140772597912234,Fully Compliant,0.842600726884933
632,2024-09-26 21:53:47.292817,Applied Arts and Crafts,In Progress,0.7607298193607359,0.7038683355801656,0.8927500927358225,Non-Compliant,0.9909485700176228
633,2024-10-11 21:53:47.292817,Architecture,Completed,0.9886539539957518,0.9878894531191909,0.7267785226642816,Partially Compliant,0.8455529350269255
634,2024-12-26 21:53:47.292817,Architecture,In Progress,0.8786551035672194,0.7724935479166232,0.44671391176526176,Partially Compliant,0.9415965264618043
635,2024-09-06 21:53:47.292817,Pharmacy,Completed,0.5808357181184809,0.7390075181255018,0.9732689148628405,Partially Compliant,0.9740992533715337
636,2024-04-15 21:53:47.292817,Pharmacy,In Progress,0.738450053233985,0.6201398107877413,0.5481767001951355,Fully Compliant,0.7433755241761577
637,2025-03-08 21:53:47.292817,Architecture,Scheduled,0.859165587686002,0.6211061031438411,0.9157872072115639,Fully Compliant,0.8511624897098534
638,2025-02-16 21:53:47.292817,Applied Arts and Crafts,Completed,0.6236701579095416,0.8768045023786619,0.5012860034707385,Non-Compliant,0.9259846267779208
639,2024-11-21 21:53:47.292817,Architecture,In Progress,0.8203075917744437,0.7831715977736111,0.9123657292851117,Partially Compliant,0.6783044564371931
640,2024-10-05 21:53:47.292817,Applied Arts and Crafts,In Progress,0.8333002395233096,0.6906086504144423,0.4079372877431764,Fully Compliant,0.6306986582801974
641,2024-11-06 21:53:47.292817,Pharmacy,In Progress,0.5813498719042829,0.8455881225300931,0.7070682739416885,Non-Compliant,0.9732992863891694
642,2024-07-28 21:53:47.292817,Engineering,Completed,0.7825426562263782,0.7011432473000445,0.861665547652934,Partially Compliant,0.863151750184409
643,2024-08-19 21:53:47.292817,Pharmacy,Completed,0.8858134554893038,0.831052701737769,0.96087731049567,Fully Compliant,0.6098410666879132
644,2024-11-21 21:53:47.292817,Pharmacy,Completed,0.749447832267971,0.7436834987930762,0.9455212817238923,Partially Compliant,0.7245416963380567
645,2025-01-28 21:53:47.292817,Management,Scheduled,0.5060515583880537,0.9294208906447277,0.891774921728587,Partially Compliant,0.8982258847689046
646,2024-10-30 21:53:47.292817,Management,Scheduled,0.5045192345396461,0.9282784643067117,0.9329148097967824,Fully Compliant,0.7735314954592211
647,2024-05-14 21:53:47.292817,Management,Completed,0.6785146719850061,0.7909401592489606,0.5195318115022459,Fully Compliant,0.8249760490829445
648,2024-03-31 21:53:47.292817,Management,In Progress,0.963097034215891,0.7403276437340063,0.5705105774270373,Fully Compliant,0.8768841010225261
649,2025-03-26 21:53:47.292817,Applied Arts and Crafts,Scheduled,0.6143383898018044,0.7450239186236378,0.5733811149526351,Partially Compliant,0.8110045944044904
650,2024-04-13 21:53:47.292817,Architecture,Completed,0.8171818444358436,0.9222858102672872,0.6262323586010193,Partially Compliant,0.7700396609610979
651,2024-09-18 21:53:47.292817,Engineering,In Progress,0.6110379353466603,0.7312717931190448,0.6359924022311132,Non-Compliant,0.8748071421938868
652,2024-09-17 21:53:47.292817,Pharmacy,Scheduled,0.6608349948297743,0.6836237494827384,0.7267331947928053,Partially Compliant,0.8637815177161003
653,2024-05-19 21:53:47.292817,Applied Arts and Crafts,In Progress,0.924021044800742,0.6338753367501228,0.49592785801986483,Fully Compliant,0.8149362000915894
654,2024-11-30 21:53:47.292817,Engineering,In Progress,0.8644307211349734,0.7866772483537634,0.8147479982715936,Partially Compliant,0.6798947066909649
655,2024-11-13 21:53:47.292817,Applied Arts and Crafts,In Progress,0.5476996386566053,0.7928528395679367,0.5005399235827039,Non-Compliant,0.7029060461001357
656,2025-01-28 21:53:47.292817,Applied Arts and Crafts,In Progress,0.7143510104932168,0.9363634841611629,0.5861850892627285,Non-Compliant,0.9852192744420487
657,2025-02-11 21:53:47.292817,Pharmacy,Scheduled,0.5145848818226322,0.6884954785784256,0.7020070783636925,Fully Compliant,0.556192966145763
658,2024-10-05 21:53:47.292817,Architecture,Scheduled,0.7404450733015044,0.7523965094673599,0.8778643369140864,Fully Compliant,0.6342524586264177
659,2024-10-18 21:53:47.292817,Management,Scheduled,0.831217005850534,0.9233622955574764,0.8436815399432364,Non-Compliant,0.7462008796021679
660,2024-10-05 21:53:47.292817,Architecture,Completed,0.5592513117990758,0.9294494442995894,0.7873206138463134,Non-Compliant,0.9183648430718929
661,2024-05-14 21:53:47.292817,Pharmacy,Scheduled,0.6444424694545828,0.7538444303915073,0.49346395634810214,Non-Compliant,0.5818378318648639
662,2024-05-28 21:53:47.292817,Pharmacy,In Progress,0.6989183127510785,0.7836496093146723,0.7282272073693467,Fully Compliant,0.6384773090623049
663,2024-10-29 21:53:47.292817,Pharmacy,Scheduled,0.9597655123280249,0.7213143563397132,0.4524679010799313,Non-Compliant,0.5328991088976195
664,2025-01-06 21:53:47.292817,Engineering,In Progress,0.996627507711482,0.9730219513677248,0.6264179060779904,Non-Compliant,0.8529926330254092
665,2024-08-26 21:53:47.292817,Architecture,Completed,0.5224556494978079,0.6474575062966321,0.6481099181739756,Fully Compliant,0.6191047177378081
666,2024-09-05 21:53:47.292817,Architecture,In Progress,0.880503961747696,0.973499769200588,0.4238868636674523,Partially Compliant,0.6943373753354752
667,2024-07-18 21:53:47.292817,Applied Arts and Crafts,In Progress,0.6858620332011716,0.8735465807341373,0.5643928596819832,Partially Compliant,0.7218507235148339
668,2024-08-10 21:53:47.292817,Applied Arts and Crafts,In Progress,0.69622909311474,0.8126288610746925,0.9733896803598936,Non-Compliant,0.9456569678032278
669,2024-10-14 21:53:47.292817,Applied Arts and Crafts,Completed,0.8771324866735113,0.6130636243137983,0.9721795646978137,Partially Compliant,0.7056651451656184
670,2024-08-12 21:53:47.292817,Pharmacy,Scheduled,0.9592132160727043,0.7902384767288033,0.6113962325515236,Partially Compliant,0.5726125099576245
671,2024-10-31 21:53:47.292817,Architecture,Scheduled,0.9754642972512741,0.7630992420010929,0.42586006536899446,Partially Compliant,0.7621574691700606
672,2025-03-07 21:53:47.292817,Pharmacy,Completed,0.7885612930191603,0.664487524790049,0.507456963596909,Partially Compliant,0.9814789973243148
673,2025-02-08 21:53:47.292817,Engineering,In Progress,0.6785605796502514,0.8625638414002628,0.635330676060124,Non-Compliant,0.8038428205254056
674,2024-08-06 21:53:47.292817,Applied Arts and Crafts,Scheduled,0.8937745429293896,0.9884603629473143,0.9686678187815378,Partially Compliant,0.9916936102302862
675,2024-05-26 21:53:47.292817,Pharmacy,Completed,0.6255006916311501,0.82487552442581,0.484719438122311,Partially Compliant,0.920553654469435
676,2025-03-13 21:53:47.292817,Pharmacy,Scheduled,0.7820370144167589,0.8859013105775784,0.8581095062009274,Fully Compliant,0.5179828781067064
677,2024-11-04 21:53:47.292817,Engineering,Completed,0.6792892307624365,0.6273801810264067,0.46520952362481527,Non-Compliant,0.8291997976885209
678,2025-03-26 21:53:47.292817,Management,In Progress,0.8283155368539381,0.7670667983267979,0.9887545464347661,Fully Compliant,0.6433834387789419
679,2025-02-01 21:53:47.292817,Architecture,Scheduled,0.6201994564467534,0.6465433940657983,0.628969899465481,Fully Compliant,0.7798084278223619
680,2024-07-11 21:53:47.292817,Management,Completed,0.5957964728674129,0.8451183342146041,0.8651407233394336,Non-Compliant,0.6396725954656133
681,2024-11-03 21:53:47.292817,Applied Arts and Crafts,Scheduled,0.9591195433377185,0.9753928632856619,0.605554649686679,Partially Compliant,0.6744352083026453
682,2025-03-15 21:53:47.292817,Pharmacy,Scheduled,0.5509018414747684,0.8647110929886554,0.7766013262952852,Fully Compliant,0.9615843558770897
683,2024-05-01 21:53:47.292817,Engineering,Scheduled,0.7529789538674658,0.6307212193257686,0.515209650844022,Non-Compliant,0.6033215924458526
684,2024-08-15 21:53:47.292817,Engineering,Scheduled,0.6104263914815045,0.7418664819940332,0.48761261157817753,Partially Compliant,0.9370545590129152
685,2024-06-28 21:53:47.292817,Architecture,Completed,0.5194649816628337,0.8202653517763406,0.9628384837408788,Non-Compliant,0.5152289040352485
686,2024-04-03 21:53:47.292817,Management,In Progress,0.5180094091457133,0.7612831024533009,0.9505883667426601,Fully Compliant,0.5454382691848242
687,2024-10-22 21:53:47.292817,Architecture,Completed,0.5876108860529137,0.933457604190069,0.9324813641277294,Partially Compliant,0.9273375206921317
688,2025-03-19 21:53:47.292817,Pharmacy,Completed,0.9333851772530002,0.9258684018839957,0.7752600700999561,Partially Compliant,0.8152780154545977
689,2024-11-25 21:53:47.292817,Architecture,Completed,0.6412393719885133,0.8447324080412886,0.8849609267297669,Non-Compliant,0.8736180690197751
690,2024-04-13 21:53:47.292817,Engineering,In Progress,0.9752295852876478,0.7493831780530821,0.44142216214682495,Partially Compliant,0.6047088354109271
691,2024-10-14 21:53:47.292817,Engineering,Scheduled,0.7908111464945968,0.7021345495052976,0.6008734251344074,Fully Compliant,0.7685417277950517
692,2024-12-27 21:53:47.292817,Applied Arts and Crafts,Scheduled,0.718307094884383,0.6423497272852517,0.5882218748542938,Fully Compliant,0.8686096117856523
693,2024-11-11 21:53:47.292817,Applied Arts and Crafts,Scheduled,0.7900444173347273,0.7419590733946216,0.7813871931715679,Fully Compliant,0.8136570685051312
694,2024-09-22 21:53:47.292817,Pharmacy,In Progress,0.7583491926131338,0.7652690068830879,0.6135746640823843,Non-Compliant,0.7358493834456048
695,2024-05-15 21:53:47.293866,Management,Scheduled,0.8793881268786625,0.8703291700416294,0.4891040689862085,Partially Compliant,0.9798918932188574
696,2024-09-30 21:53:47.293866,Architecture,In Progress,0.6412480329864261,0.8632639297190294,0.7578802452481262,Partially Compliant,0.8380786667267226
697,2025-02-27 21:53:47.293866,Pharmacy,Scheduled,0.6765251958001512,0.6280432558565028,0.8886303524014489,Partially Compliant,0.9538754001206189
698,2024-08-19 21:53:47.293866,Applied Arts and Crafts,Scheduled,0.9470471512666254,0.7581037261724631,0.6292740966759839,Fully Compliant,0.8648852557868406
699,2024-04-04 21:53:47.293866,Architecture,Completed,0.9732282565752027,0.6727115468869448,0.47936122905908907,Partially Compliant,0.8677317642988416
700,2025-02-14 21:53:47.293866,Applied Arts and Crafts,In Progress,0.9462791137432373,0.6627250821267222,0.5180129183876938,Fully Compliant,0.5400091348788396
701,2024-08-11 21:53:47.293866,Architecture,Completed,0.7097239969786568,0.9309208598948984,0.5424899831016304,Partially Compliant,0.6797323109269717
702,2024-09-16 21:53:47.293866,Management,Completed,0.8901827515034408,0.616766086686503,0.5799385557967217,Fully Compliant,0.9291847033598293
703,2024-11-02 21:53:47.293866,Pharmacy,Completed,0.7381678666505493,0.7676731503608485,0.7856770423037855,Partially Compliant,0.616301931074378
704,2024-09-07 21:53:47.293866,Architecture,In Progress,0.7487699260730512,0.6672814623066072,0.7605672907226314,Non-Compliant,0.5577529330782331
705,2024-08-27 21:53:47.293866,Engineering,In Progress,0.6023400545286419,0.9517320862713896,0.8176479169402235,Non-Compliant,0.6630530283193967
706,2024-08-19 21:53:47.293866,Engineering,Scheduled,0.7955651516292582,0.8228162053100141,0.6175011907189079,Fully Compliant,0.6102189424463069
707,2024-07-30 21:53:47.293866,Architecture,Completed,0.5930679488766739,0.6925522545507392,0.894398591127987,Fully Compliant,0.9626440973965775
708,2025-02-09 21:53:47.293866,Architecture,Scheduled,0.6657823495335968,0.8009709148665506,0.5224525966934561,Partially Compliant,0.9339833210010655
709,2025-02-20 21:53:47.293866,Architecture,Completed,0.9275151008099676,0.8925945438812464,0.6814244485108925,Partially Compliant,0.7498416151414521
710,2024-07-17 21:53:47.293866,Engineering,In Progress,0.6035379046054277,0.9832472035677735,0.8805632329248582,Non-Compliant,0.530671937241934
711,2025-01-04 21:53:47.293866,Engineering,In Progress,0.5355791425867165,0.6881784016981676,0.5080951886395716,Partially Compliant,0.8572811730465781
712,2024-07-14 21:53:47.293866,Architecture,In Progress,0.5345037963064081,0.9544727088517381,0.4659178682444698,Fully Compliant,0.8117058656681323
713,2024-09-11 21:53:47.293866,Applied Arts and Crafts,Completed,0.970392260251554,0.9737216456669961,0.9302103806127938,Fully Compliant,0.9852773353642479
714,2024-05-28 21:53:47.293866,Applied Arts and Crafts,In Progress,0.7534602189809173,0.9665682178128265,0.6057577976555175,Fully Compliant,0.7794766201351885
715,2025-03-17 21:53:47.293866,Management,Completed,0.7047060359085091,0.854165742744764,0.8103220749454192,Fully Compliant,0.6681968617014546
716,2024-05-19 21:53:47.293866,Pharmacy,Scheduled,0.9054392905039592,0.851928261773883,0.4152091625583631,Fully Compliant,0.7595108467892779
717,2024-06-14 21:53:47.293866,Applied Arts and Crafts,Completed,0.917912963955258,0.7612842532735291,0.8140281330456698,Non-Compliant,0.9896316457022581
718,2024-07-28 21:53:47.293866,Engineering,Scheduled,0.6660955165578023,0.9009591529215152,0.5896607869281824,Non-Compliant,0.8481812162665152
719,2024-07-19 21:53:47.293866,Applied Arts and Crafts,Completed,0.8468090287368977,0.8125176073403728,0.43344451215246504,Fully Compliant,0.8359880689635255
720,2024-03-27 21:53:47.293866,Management,Scheduled,0.8855614079259433,0.8709752284913177,0.7658876569288702,Partially Compliant,0.6203407948629427
721,2025-03-22 21:53:47.293866,Management,In Progress,0.8273253434329773,0.7713831615395181,0.544482289643904,Fully Compliant,0.8718012587803088
722,2024-11-28 21:53:47.293866,Pharmacy,Scheduled,0.5757975374000497,0.8925985856172556,0.632084345231128,Non-Compliant,0.8751359147358859
723,2024-06-11 21:53:47.293866,Applied Arts and Crafts,In Progress,0.9379415417585285,0.9297886070418196,0.4483484873719082,Fully Compliant,0.6586444918879526
724,2025-01-21 21:53:47.293866,Engineering,In Progress,0.7695472763680044,0.6585745026411264,0.48829795065696724,Non-Compliant,0.7418569161953565
725,2024-11-01 21:53:47.293866,Engineering,Scheduled,0.6412362131850018,0.9331718862296912,0.5787863412975063,Non-Compliant,0.647301666470228
726,2024-08-15 21:53:47.293866,Architecture,Completed,0.7126140927188469,0.8161186127161228,0.4538557003360943,Fully Compliant,0.6293525351621434
727,2024-07-31 21:53:47.293866,Engineering,Completed,0.5187855451994536,0.9378663636360898,0.9464957588117892,Fully Compliant,0.5129480351247426
728,2024-10-01 21:53:47.293866,Pharmacy,Completed,0.5639334006112088,0.7725206825364058,0.40362822591038705,Partially Compliant,0.6426058723266661
729,2024-07-03 21:53:47.293866,Pharmacy,Completed,0.8827733752579304,0.751616194153214,0.6903161313185868,Non-Compliant,0.7769849749391374
730,2024-04-20 21:53:47.293866,Engineering,Completed,0.5000058173776831,0.966024293006889,0.4739484748795309,Partially Compliant,0.5008005937745144
731,2024-06-18 21:53:47.293866,Engineering,In Progress,0.7082829142411461,0.7004677070193606,0.5846074536867691,Fully Compliant,0.6416095419048338
732,2025-01-23 21:53:47.293866,Architecture,Completed,0.7612550905427942,0.9376849301144572,0.9556357358909593,Non-Compliant,0.940705166161625
733,2024-08-22 21:53:47.293866,Engineering,In Progress,0.5273172100004861,0.7936082290037616,0.4970167319643921,Partially Compliant,0.7968242925536804
734,2024-04-19 21:53:47.293866,Architecture,In Progress,0.9865390814861664,0.8056381770205039,0.9794993918309995,Partially Compliant,0.8039314120404902
735,2024-05-16 21:53:47.293866,Architecture,In Progress,0.6130626656248359,0.7233873125957936,0.523476626193653,Partially Compliant,0.7016821525131767
736,2024-06-17 21:53:47.293866,Engineering,Scheduled,0.6520993598181404,0.8292168802476063,0.8449396650800978,Fully Compliant,0.8382360717462055
737,2024-10-01 21:53:47.293866,Management,Scheduled,0.6519712561275137,0.7300844785104845,0.728006358938387,Fully Compliant,0.5949663831151796
738,2024-12-19 21:53:47.293866,Management,In Progress,0.6152083310586749,0.6157077656966609,0.9306872365580555,Fully Compliant,0.9093734051920959
739,2024-12-12 21:53:47.293866,Architecture,Scheduled,0.5007369110431557,0.7087994421377424,0.7323959533018786,Non-Compliant,0.55834455996795
740,2024-12-18 21:53:47.293866,Engineering,Completed,0.8646723970439982,0.6025516173626363,0.7207355314937852,Fully Compliant,0.8280006773265547
741,2024-05-20 21:53:47.293866,Management,Completed,0.9834227498996426,0.9913419148227427,0.5172748002210399,Non-Compliant,0.6705746629098415
742,2025-03-21 21:53:47.293866,Engineering,In Progress,0.6121467416425226,0.986298883927899,0.49973761723099525,Partially Compliant,0.8737564852912384
743,2024-09-11 21:53:47.293866,Engineering,Completed,0.8315235959017112,0.7580621189889221,0.9498934906693085,Partially Compliant,0.77488227563301
744,2024-04-10 21:53:47.293866,Engineering,In Progress,0.8709481634793576,0.8913483417358583,0.5967029193100204,Fully Compliant,0.7261765192393581
745,2024-11-14 21:53:47.293866,Applied Arts and Crafts,In Progress,0.9242126895452624,0.73832243936417,0.6232493529777375,Partially Compliant,0.5847112010466236
746,2024-04-03 21:53:47.293866,Engineering,Completed,0.7113145985068046,0.8684372628343904,0.855894195057033,Fully Compliant,0.8184107321421764
747,2024-07-11 21:53:47.293866,Applied Arts and Crafts,Scheduled,0.6514654528202146,0.9221720172183916,0.6032940894536845,Non-Compliant,0.9873849217102065
748,2025-03-04 21:53:47.293866,Architecture,Completed,0.6626475670115155,0.9787024978768963,0.9712374679834016,Partially Compliant,0.9128017124535075
749,2025-02-02 21:53:47.293866,Management,Completed,0.8563106665492564,0.7600849103398688,0.8427566613992802,Fully Compliant,0.5300040962945058
750,2024-10-13 21:53:47.293866,Management,In Progress,0.908389733252818,0.913319193182419,0.7584575455440521,Partially Compliant,0.6881146891805956
751,2024-09-06 21:53:47.293866,Management,In Progress,0.5908069838783013,0.7063713802528475,0.9285370963268514,Partially Compliant,0.9627915045951358
752,2025-01-03 21:53:47.293866,Management,In Progress,0.6854705040788827,0.9961329215174594,0.42976354500968966,Fully Compliant,0.7515218737785108
753,2024-11-02 21:53:47.293866,Management,In Progress,0.950970098374575,0.6103078395057404,0.5542376153135252,Partially Compliant,0.8310559129040895
754,2025-01-01 21:53:47.293866,Management,Scheduled,0.9033467598473697,0.8414115226004484,0.6790218005325459,Partially Compliant,0.9562996727956952
755,2025-01-08 21:53:47.293866,Management,Scheduled,0.9924292013812379,0.8638023926605308,0.5361871236829127,Partially Compliant,0.9368973452099403
756,2025-03-26 21:53:47.293866,Architecture,Scheduled,0.8771241298410404,0.8752182228296514,0.8463431123812912,Partially Compliant,0.7509101877702555
757,2025-02-04 21:53:47.293866,Engineering,In Progress,0.6965976005139611,0.6481550315156356,0.9515248186322351,Non-Compliant,0.718823151328801
758,2024-10-05 21:53:47.293866,Pharmacy,In Progress,0.7953189169973189,0.9754119133892521,0.6542620719585541,Partially Compliant,0.6698463092397935
759,2024-09-03 21:53:47.293866,Applied Arts and Crafts,In Progress,0.8305071271236601,0.6724733116200331,0.605279560067137,Partially Compliant,0.8595097215814456
760,2024-07-10 21:53:47.293866,Pharmacy,Scheduled,0.539227908158562,0.8491013612959364,0.9769304392825398,Fully Compliant,0.6434933997357717
761,2024-06-12 21:53:47.293866,Pharmacy,In Progress,0.7722484795519325,0.689070431649234,0.6669114596965244,Non-Compliant,0.6249438032154501
762,2025-02-21 21:53:47.293866,Engineering,Completed,0.8546604142363048,0.7228865668085084,0.69342904026957,Fully Compliant,0.67812494730189
